Continent,Week,mean,std,min,max
Oceania,23/08/2020 - 29/08/2020,20.12857142857143,57.336262504017526,0,237
Oceania,30/08/2020 - 05/09/2020,12.657142857142857,32.95270467414799,0,144
Oceania,06/09/2020 - 12/09/2020,8.8,22.232369663838472,-1,112
Oceania,13/09/2020 - 19/09/2020,5.614285714285714,13.456632282296798,0,73
Oceania,20/09/2020 - 26/09/2020,3.3857142857142857,8.64315571922371,-1,42
Oceania,27/09/2020 - 03/10/2020,2.157142857142857,4.980063774359458,0,25
Oceania,04/10/2020 - 10/10/2020,1.8,3.4957531170081872,0,14
Oceania,11/10/2020 - 17/10/2020,2.1857142857142855,3.8945999669659934,0,14
Oceania,18/10/2020 - 24/10/2020,1.8428571428571427,3.1651898048987834,0,15
Oceania,25/10/2020 - 31/10/2020,2.5714285714285716,4.774847834502175,-1,25
Oceania,01/11/2020 - 07/11/2020,1.4285714285714286,2.4410227636188027,-1,12
Oceania,08/11/2020 - 14/11/2020,1.2571428571428571,2.096827930613386,0,9
Oceania,15/11/2020 - 21/11/2020,1.4285714285714286,3.7088668865005845,0,22
Oceania,22/11/2020 - 28/11/2020,1.6571428571428573,2.5130714176701305,0,11
Oceania,29/11/2020 - 05/12/2020,1.3428571428571427,2.40702904425264,-1,9
Oceania,06/12/2020 - 12/12/2020,1.3714285714285714,2.3041954713492374,0,9
Oceania,13/12/2020 - 19/12/2020,1.1857142857142857,1.9729537713415721,-1,9
Oceania,20/12/2020 - 26/12/2020,2.6714285714285713,6.477880823123573,-1,36
Oceania,27/12/2020 - 02/01/2021,2.3285714285714287,4.793478143500325,-1,18
Oceania,03/01/2021 - 09/01/2021,2.942857142857143,5.20280223905506,0,25
Oceania,10/01/2021 - 16/01/2021,2.157142857142857,4.441685651706053,-2,31
Oceania,17/01/2021 - 23/01/2021,2.157142857142857,3.697377504945725,0,18
Oceania,24/01/2021 - 30/01/2021,1.1714285714285715,1.9632229385421867,-1,9
Oceania,31/01/2021 - 06/02/2021,0.8571428571428571,1.5159606347008925,-2,6
Oceania,07/02/2021 - 13/02/2021,0.8142857142857143,1.3437224646897148,-2,5
Oceania,14/02/2021 - 20/02/2021,0.8857142857142857,1.2802044350201003,0,6
Oceania,21/02/2021 - 27/02/2021,0.7714285714285715,1.4056967798401627,0,7
Oceania,28/02/2021 - 06/03/2021,1.0285714285714285,1.7192130705007274,0,7
Oceania,07/03/2021 - 13/03/2021,1.4857142857142858,2.586155207593692,-1,12
Oceania,14/03/2021 - 20/03/2021,1.9285714285714286,2.3671754621778804,0,8
Oceania,21/03/2021 - 27/03/2021,1.8714285714285714,2.9386057453677026,0,11
Oceania,28/03/2021 - 03/04/2021,1.5142857142857142,2.4538810262719153,0,11
Oceania,04/04/2021 - 10/04/2021,1.3571428571428572,2.2970410347941,0,10
Oceania,11/04/2021 - 17/04/2021,1.9714285714285715,4.114208073801587,-1,24
Oceania,18/04/2021 - 24/04/2021,1.8571428571428572,2.5610556829518805,0,9
Oceania,25/04/2021 - 01/05/2021,2.1714285714285713,3.3011698785866477,0,16
Oceania,02/05/2021 - 08/05/2021,2.557142857142857,3.80935429229464,-1,16
Oceania,09/05/2021 - 15/05/2021,1.6428571428571428,2.5196946806396787,0,10
Oceania,16/05/2021 - 22/05/2021,0.7714285714285715,1.3315723360480136,-1,5
Oceania,23/05/2021 - 29/05/2021,0.8428571428571429,1.5288123105029412,0,8
Oceania,30/05/2021 - 05/06/2021,1.3428571428571427,2.32120479889787,0,12
Oceania,06/06/2021 - 12/06/2021,1.3571428571428572,2.6813132964629145,-1,11
Oceania,13/06/2021 - 19/06/2021,1.4,2.2547855709611264,-1,10
Oceania,20/06/2021 - 26/06/2021,1.5,2.1383320060542386,0,9
Oceania,27/06/2021 - 03/07/2021,2.7285714285714286,6.222729324697259,-3,31
Oceania,04/07/2021 - 10/07/2021,4.228571428571429,8.902322492231654,-2,40
Oceania,11/07/2021 - 17/07/2021,6.1,19.06141865547841,0,116
Oceania,18/07/2021 - 24/07/2021,12.057142857142857,29.423881513366478,0,117
Oceania,25/07/2021 - 31/07/2021,15.914285714285715,39.1210469530123,-1,159
Oceania,01/08/2021 - 07/08/2021,22.1,61.23656906868924,-1,238
Oceania,08/08/2021 - 14/08/2021,29.014285714285716,79.51856821844434,-2,308
Oceania,15/08/2021 - 21/08/2021,43.15714285714286,119.98908594260404,-1,475
Oceania,22/08/2021 - 28/08/2021,77.62857142857143,210.04886742868794,0,822
Oceania,29/08/2021 - 04/09/2021,116.52857142857142,305.48169239617937,-1,1272
Oceania,05/09/2021 - 11/09/2021,154.52857142857144,396.21757752156844,0,1516
Oceania,12/09/2021 - 18/09/2021,184.14285714285714,416.55645913116314,0,1603
Oceania,19/09/2021 - 25/09/2021,210.97142857142856,387.272363111304,0,1334
Oceania,26/09/2021 - 02/10/2021,209.55714285714285,363.16936743204786,0,1078
Oceania,03/10/2021 - 09/10/2021,233.85714285714286,416.1957902451747,0,1476
Oceania,10/10/2021 - 16/10/2021,251.6,521.0038916097112,0,1908
Oceania,17/10/2021 - 23/10/2021,241.47142857142856,559.46650885836,0,2293
Oceania,24/10/2021 - 30/10/2021,230.94285714285715,546.0660597536775,0,2189
Oceania,31/10/2021 - 06/11/2021,187.5857142857143,434.6651715828674,0,1757
Oceania,07/11/2021 - 13/11/2021,156.28571428571428,337.0816846282237,-1,1330
Oceania,14/11/2021 - 20/11/2021,150.14285714285714,316.2362575676832,-3,1289
Oceania,21/11/2021 - 27/11/2021,152.2,320.3740386449582,-5,1264
Oceania,28/11/2021 - 04/12/2021,157.02857142857144,338.6247536869149,-2,1355
Oceania,05/12/2021 - 11/12/2021,158.5,347.1786805549616,-2,1409
Oceania,12/12/2021 - 18/12/2021,177.85714285714286,369.0971077484084,-1,1296
Oceania,19/12/2021 - 25/12/2021,350.35714285714283,702.2981124254544,-15,2558
Oceania,26/12/2021 - 01/01/2022,804.5714285714286,1644.1329204299172,-4,6379
Oceania,02/01/2022 - 08/01/2022,2608.8142857142857,5251.408877329437,-3,22547
Oceania,09/01/2022 - 15/01/2022,7906.357142857143,13257.4693259525,-137,51089
Oceania,16/01/2022 - 22/01/2022,10593.285714285714,18318.671509124597,-25,92264
Oceania,23/01/2022 - 29/01/2022,6360.771428571428,9701.153057376741,-173,32297
Oceania,30/01/2022 - 05/02/2022,5462.528571428571,8708.192530677405,-129,50258
Oceania,06/02/2022 - 12/02/2022,2199.6285714285714,7995.224248736095,-53304,14553
Oceania,13/02/2022 - 19/02/2022,2498.9142857142856,4006.390307607886,-15121,10213
Oceania,20/02/2022 - 26/02/2022,2212.285714285714,4473.817586943196,-24692,14385
Oceania,27/02/2022 - 05/03/2022,3181.214285714286,3473.2229316769017,-154,15016
Oceania,06/03/2022 - 12/03/2022,4751.785714285715,6794.137137721742,-42,32674
Oceania,13/03/2022 - 19/03/2022,5407.442857142857,7246.123192630273,0,39773
Oceania,20/03/2022 - 26/03/2022,6301.857142857143,7673.55125218277,0,39135
Oceania,27/03/2022 - 02/04/2022,7087.371428571429,7176.807204958404,-19,24762
Oceania,03/04/2022 - 09/04/2022,6908.771428571428,6704.9100268935035,-13,25453
Oceania,10/04/2022 - 16/04/2022,6614.828571428571,6514.938403773972,-191,24116
Oceania,17/04/2022 - 23/04/2022,5212.314285714286,4781.8081097367,-39,18231
Oceania,24/04/2022 - 30/04/2022,5161.328571428571,4781.617738258049,-42,19598
Oceania,01/05/2022 - 07/05/2022,4664.242857142857,4206.186700962528,0,15530
Oceania,08/05/2022 - 14/05/2022,4968.471428571429,4471.679409969889,-3023,18091
Oceania,15/05/2022 - 21/05/2022,5765.557142857143,5232.373054985896,0,16990
Oceania,22/05/2022 - 28/05/2022,5745.7,5453.885622834101,-6,21002
Oceania,29/05/2022 - 04/06/2022,4409.428571428572,4040.629257822578,0,12876
Oceania,05/06/2022 - 11/06/2022,3551.4714285714285,3300.8236070228118,0,9644
Oceania,12/06/2022 - 18/06/2022,3326.042857142857,2946.613764865709,0,10378
Oceania,19/06/2022 - 25/06/2022,3230.3142857142857,2709.3316815522103,0,9087
Oceania,26/06/2022 - 02/07/2022,3396.285714285714,3053.065644598515,0,9455
Oceania,03/07/2022 - 09/07/2022,3999.2571428571428,3870.392504103143,0,20509
Oceania,10/07/2022 - 16/07/2022,4813.371428571429,4885.43613875348,-45,28538
Oceania,17/07/2022 - 23/07/2022,5226.871428571429,4300.436452138549,0,14115
Oceania,24/07/2022 - 30/07/2022,5547.328571428571,5009.793040711965,0,18657
Oceania,31/07/2022 - 06/08/2022,5035.771428571428,6071.3347174526425,-16,34614
Oceania,07/08/2022 - 13/08/2022,3714.4714285714285,4003.156166860505,-337,16637
Oceania,14/08/2022 - 20/08/2022,2665.0714285714284,2964.2610307785203,0,11324
Oceania,21/08/2022 - 27/08/2022,1989.357142857143,2164.73998864217,0,8126
Oceania,28/08/2022 - 03/09/2022,1457.3857142857144,1813.1136425917655,-3079,6668
Oceania,04/09/2022 - 10/09/2022,1153.3857142857144,1312.5504135837057,0,5418
Oceania,11/09/2022 - 17/09/2022,818.7571428571429,1120.3071193270648,-106,4050
Oceania,18/09/2022 - 24/09/2022,607.4142857142857,2277.414911901734,-74,17392
Oceania,25/09/2022 - 01/10/2022,745.7714285714286,2398.2628929122147,0,14155
Oceania,02/10/2022 - 08/10/2022,818.4,2414.4175184965807,-226,12574
Oceania,09/10/2022 - 15/10/2022,671.4857142857143,2132.923840292619,-17,11177
Oceania,16/10/2022 - 22/10/2022,675.7857142857143,2405.4775951279457,-1158,14288
Oceania,23/10/2022 - 29/10/2022,475.04285714285714,1521.758626385021,-880,8821
Oceania,30/10/2022 - 05/11/2022,1012.4142857142857,3376.1651665279974,0,20456
Oceania,06/11/2022 - 12/11/2022,912.4714285714285,3039.419007798849,0,20770
Oceania,13/11/2022 - 19/11/2022,1212.5,3720.0664975745813,0,21570
Oceania,20/11/2022 - 26/11/2022,1436.2428571428572,4682.067063129692,-151,27864
Oceania,27/11/2022 - 03/12/2022,1670.7714285714285,5285.100627485735,0,31506
Oceania,04/12/2022 - 10/12/2022,2001.5428571428572,6465.258555834315,-2678,37781
Oceania,11/12/2022 - 17/12/2022,2131.6857142857143,7063.1553620112945,-624,40179
Oceania,18/12/2022 - 24/12/2022,2238.4285714285716,7403.8985276587555,0,42699
Oceania,25/12/2022 - 31/12/2022,1488.6285714285714,5163.514647235478,0,38331
Oceania,01/01/2023 - 07/01/2023,1234.0857142857142,5104.872675789755,0,31970
Oceania,08/01/2023 - 14/01/2023,1723.7285714285715,5175.445370239286,0,22740
Oceania,15/01/2023 - 21/01/2023,825.9428571428572,3036.7061812875445,-105,19179
Oceania,22/01/2023 - 28/01/2023,384.4428571428571,1447.870266384932,-266,9054
Oceania,29/01/2023 - 04/02/2023,652.0142857142857,2336.145447209484,0,13855
Oceania,05/02/2023 - 11/02/2023,249.75714285714287,1017.1894132778181,-213,6563
Oceania,12/02/2023 - 18/02/2023,495.3857142857143,1703.7876755250998,0,8860
Oceania,19/02/2023 - 25/02/2023,365.1857142857143,1350.884061501596,0,8196
Oceania,26/02/2023 - 04/03/2023,396.2857142857143,1449.6391569284428,0,9077
Oceania,05/03/2023 - 11/03/2023,437.3142857142857,1702.7511033861688,0,11439
Oceania,12/03/2023 - 18/03/2023,348.4,1351.9394767214799,0,7863
